,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
700760,2014,2,4,8,2,2014-04-08,US,20355,US,N192UW,2026,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2245,2247,2,2,0,0,2200-2259,13,2300,609,2,611,611,0,0,0,0,0600-0659,0,,0,266,264,249,1,2075,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459218,2014,3,7,4,5,2014-07-04,DL,19790,DL,N711ZX,418,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,645,641,-4,0,0,-1,0600-0659,12,653,1454,50,1524,1544,20,20,1,1,1500-1559,0,,0,339,363,301,1,2586,11,0,0,20,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302316,2014,2,5,19,1,2014-05-19,EV,20366,EV,N924EV,5525,14814,1481402,30476,SHV,"Shreveport, LA",LA,22,Louisiana,72,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,810,804,-6,0,0,-1,0800-0859,18,822,1043,12,1050,1055,5,5,0,0,1000-1059,0,,0,100,111,81,1,551,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852131,2014,4,10,22,3,2014-10-22,AA,19805,AA,N501AA,2311,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,915,910,-5,0,0,-1,0900-0959,13,923,1111,16,1140,1127,-13,0,0,-1,1100-1159,0,,0,145,137,108,1,802,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810939,2014,3,9,22,1,2014-09-22,OO,20304,OO,N970SW,6398,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,2048,2116,28,28,1,1,2000-2059,15,2131,2341,4,2321,2345,24,24,1,1,2300-2359,0,,0,93,89,70,1,522,3,0,0,0,0,24,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725859,2014,4,10,13,1,2014-10-13,EV,20366,EV,N538CA,5104,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11259,1125903,30194,DAL,"Dallas, TX",TX,48,Texas,74,810,820,10,10,0,0,0800-0859,32,852,1036,4,928,1040,72,72,1,4,0900-0959,0,,0,138,200,164,1,721,3,10,0,62,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689685,2014,3,8,30,6,2014-08-30,OO,20304,OO,N754SK,5241,11066,1106603,31066,CMH,"Columbus, OH",OH,39,Ohio,44,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,853,844,-9,0,0,-1,0800-0859,10,854,1040,5,1034,1045,11,11,0,0,1000-1059,0,,0,161,181,166,1,986,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891592,2014,4,12,24,3,2014-12-24,AA,19805,AA,N3GWAA,1366,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1020,1018,-2,0,0,-1,1000-1059,20,1038,1338,5,1335,1343,8,8,0,0,1300-1359,0,,0,135,145,120,1,929,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554359,2014,3,9,11,4,2014-09-11,WN,19393,WN,N528SW,29,11259,1125903,30194,DAL,"Dallas, TX",TX,48,Texas,74,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,1330,1332,2,2,0,0,1300-1359,8,1340,1426,5,1430,1431,1,1,0,0,1400-1459,0,,0,60,59,46,1,239,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735253,2014,4,11,2,7,2014-11-02,OO,20304,OO,N869AS,2577,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,1200,1156,-4,0,0,-1,1200-1259,12,1208,1404,3,1405,1407,2,2,0,0,1400-1459,0,,0,125,131,116,1,748,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241463,2014,1,3,15,6,2014-03-15,OO,20304,OO,N685BR,4569,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1325,1318,-7,0,0,-1,1300-1359,15,1333,1616,7,1615,1623,8,8,0,0,1600-1659,0,,0,110,125,103,1,574,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81512,2014,3,7,6,7,2014-07-06,OO,20304,OO,N750SK,6279,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,1910,1921,11,11,0,0,1900-1959,21,1942,2017,3,2009,2020,11,11,0,0,2000-2059,0,,0,59,59,35,1,192,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056271,2015,4,10,28,3,2015-10-28,OO,20304,OO,N712SK,4971,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1359,1403,4,4,0,0,1300-1359,18,1421,1452,8,1459,1500,1,1,0,0,1400-1459,0,,0,60,57,31,1,140,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891872,2015,3,7,15,3,2015-07-15,DL,19790,DL,N893AT,1587,14685,1468502,34685,SAV,"Savannah, GA",GA,13,Georgia,34,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,830,1026,116,116,1,7,0800-0859,26,1052,1129,4,944,1133,109,109,1,7,0900-0959,0,,0,74,67,37,1,214,1,109,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37124,2015,3,8,20,4,2015-08-20,WN,19393,WN,N380SW,2543,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1205,1206,1,1,0,0,1200-1259,11,1217,1219,5,1230,1224,-6,0,0,-1,1200-1259,0,,0,145,138,122,1,872,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380038,2015,4,10,26,1,2015-10-26,UA,19977,UA,N14231,1794,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1226,1415,109,109,1,7,1200-1259,13,1428,1634,7,1514,1641,87,87,1,5,1500-1559,0,,0,348,326,306,1,2227,9,87,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684444,2015,2,6,26,5,2015-06-26,AA,19805,AA,N3LHAA,1540,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1735,1740,5,5,0,0,1700-1759,21,1801,2334,6,2339,2340,1,1,0,0,2300-2359,0,,0,244,240,213,1,1846,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993792,2015,2,4,24,5,2015-04-24,B6,20409,B6,N527JB,2006,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,612,559,-13,0,0,-1,0600-0659,14,613,844,10,900,854,-6,0,0,-1,0900-0959,0,,0,168,175,151,1,1065,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539976,2015,1,3,11,3,2015-03-11,US,20355,US,N105UW,713,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,935,931,-4,0,0,-1,0900-0959,21,952,1111,4,1123,1115,-8,0,0,-1,1100-1159,0,,0,168,164,139,1,930,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612772,2015,1,1,6,2,2015-01-06,EV,20366,EV,N16911,4756,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,925,,,,,,0900-0959,,,,,1038,,,,,,1000-1059,1,B,0,133,,,1,599,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366502,2015,3,7,27,1,2015-07-27,WN,19393,WN,N483WN,1143,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,620,616,-4,0,0,-1,0600-0659,11,627,910,6,920,916,-4,0,0,-1,0900-0959,0,,0,120,120,103,1,759,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786625,2015,3,7,7,2,2015-07-07,EV,20366,EV,N26549,5797,15412,1541202,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,728,731,3,3,0,0,0700-0759,12,743,924,15,930,939,9,9,0,0,0900-0959,0,,0,122,128,101,1,631,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199415,2015,3,8,30,7,2015-08-30,EV,20366,EV,N197PQ,5297,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,810,804,-6,0,0,-1,0800-0859,14,818,1050,10,1109,1100,-9,0,0,-1,1100-1159,0,,0,119,116,92,1,696,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580067,2015,1,1,20,2,2015-01-20,NK,20416,NK,N631NK,428,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2037,2045,8,8,0,0,2000-2059,11,2056,2309,5,2257,2314,17,17,1,1,2200-2259,0,,0,200,209,193,1,1306,6,4,0,9,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037982,2015,1,1,10,6,2015-01-10,EV,20366,EV,N16987,5668,11982,1198202,31982,GRK,"Killeen, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,714,715,1,1,0,0,0700-0759,25,740,816,8,812,824,12,12,0,0,0800-0859,0,,0,58,69,36,1,166,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203733,2015,1,2,26,4,2015-02-26,DL,19790,DL,N3732J,1794,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2045,2058,13,13,0,0,2000-2059,18,2116,2344,5,2338,2349,11,11,0,0,2300-2359,0,,0,113,111,88,1,590,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572588,2015,1,3,9,1,2015-03-09,B6,20409,B6,N558JB,401,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13495,1349503,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,1315,1318,3,3,0,0,1300-1359,12,1330,1601,3,1604,1604,0,0,0,0,1600-1659,0,,0,229,226,211,1,1368,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981125,2015,4,10,9,5,2015-10-09,OO,20304,OO,N779SK,6346,13476,1347603,34922,MRY,"Monterey, CA",CA,6,California,91,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,545,539,-6,0,0,-1,0001-0559,10,549,606,9,627,615,-12,0,0,-1,0600-0659,0,,0,42,36,17,1,77,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296597,2015,4,12,13,7,2015-12-13,AS,19930,AS,N323AS,653,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1320,1320,0,0,0,0,1300-1359,14,1334,1510,7,1540,1517,-23,0,0,-2,1500-1559,0,,0,260,237,216,1,1660,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926217,2015,3,9,14,1,2015-09-14,WN,19393,WN,N8644C,3071,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,955,959,4,4,0,0,0900-0959,19,1018,1321,5,1325,1326,1,1,0,0,1300-1359,0,,0,150,147,123,1,1014,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073547,2015,1,1,30,5,2015-01-30,DL,19790,DL,N981DL,1641,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1058,1049,-9,0,0,-1,1000-1059,10,1059,1348,10,1413,1358,-15,0,0,-1,1400-1459,0,,0,135,129,109,1,874,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22704,2015,4,10,22,4,2015-10-22,DL,19790,DL,N918DH,998,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,800,755,-5,0,0,-1,0800-0859,12,807,840,5,903,845,-18,0,0,-2,0900-0959,0,,0,63,50,33,1,196,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688917,2015,2,5,20,3,2015-05-20,AA,19805,AA,N504AA,2409,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1600,1603,3,3,0,0,1600-1659,13,1616,1737,5,1748,1742,-6,0,0,-1,1700-1759,0,,0,108,99,81,1,631,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361097,2015,3,8,14,5,2015-08-14,EV,20366,EV,N13995,4495,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,14685,1468502,34685,SAV,"Savannah, GA",GA,13,Georgia,34,849,845,-4,0,0,-1,0800-0859,23,908,1107,3,1106,1110,4,4,0,0,1100-1159,0,,0,137,145,119,1,708,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81620,2015,4,10,21,3,2015-10-21,VX,21171,VX,N624VA,165,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,1230,1223,-7,0,0,-1,1200-1259,16,1239,1454,8,1550,1502,-48,0,0,-2,1500-1559,0,,0,380,339,315,1,2454,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308506,2015,2,5,20,3,2015-05-20,AS,19930,AS,N583AS,672,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,1320,1320,0,0,0,0,1300-1359,14,1334,1647,4,1700,1651,-9,0,0,-1,1700-1759,0,,0,160,151,133,1,1024,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217589,2015,4,12,24,4,2015-12-24,MQ,20398,MQ,N534MQ,3212,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,705,740,35,35,1,2,0700-0759,9,749,855,20,901,915,14,14,0,0,0900-0959,0,,0,176,155,126,1,738,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283830,2015,1,1,26,1,2015-01-26,US,20355,US,N760US,1977,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,940,934,-6,0,0,-1,0900-0959,20,954,1103,6,1124,1109,-15,0,0,-1,1100-1159,0,,0,104,95,69,1,427,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158524,2015,1,1,10,6,2015-01-10,AA,19805,AA,N3CLAA,1253,11278,1127802,30852,DCA,"Washington, DC",VA,51,Virginia,38,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,554,-6,0,0,-1,0600-0659,18,612,655,9,711,704,-7,0,0,-1,0700-0759,0,,0,131,130,103,1,612,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356424,2015,1,1,30,5,2015-01-30,OO,20304,OO,N708SK,6262,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14262,1426202,34262,PSP,"Palm Springs, CA",CA,6,California,91,1109,1116,7,7,0,0,1100-1159,16,1132,1230,6,1227,1236,9,9,0,0,1200-1259,0,,0,138,140,118,1,776,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15262,2015,3,9,4,5,2015-09-04,UA,19977,UA,N543UA,417,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,942,947,5,5,0,0,0900-0959,21,1008,1204,4,1224,1208,-16,0,0,-2,1200-1259,0,,0,342,321,296,1,2486,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411028,2015,3,9,8,2,2015-09-08,AA,19805,AA,N4XTAA,1198,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1330,1328,-2,0,0,-1,1300-1359,12,1340,1648,4,1659,1652,-7,0,0,-1,1600-1659,0,,0,149,144,128,1,929,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638713,2015,3,9,1,2,2015-09-01,EV,20366,EV,N847AS,5210,10781,1078103,30781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,630,626,-4,0,0,-1,0600-0659,15,641,846,13,903,859,-4,0,0,-1,0900-0959,0,,0,93,93,65,1,448,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145046,2015,2,6,2,2,2015-06-02,UA,19977,UA,N73406,1110,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1405,1417,12,12,0,0,1400-1459,17,1434,1932,17,1940,1949,9,9,0,0,1900-1959,0,,0,215,212,178,1,1514,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822625,2015,2,4,24,5,2015-04-24,US,20355,US,N808AW,2119,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11278,1127802,30852,DCA,"Washington, DC",VA,51,Virginia,38,1600,1558,-2,0,0,-1,1600-1659,18,1616,1712,2,1728,1714,-14,0,0,-1,1700-1759,0,,0,88,76,56,1,399,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235482,2015,4,10,22,4,2015-10-22,OO,20304,OO,N707SK,5236,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1911,2049,98,98,1,6,1900-1959,21,2110,2250,6,2119,2256,97,97,1,6,2100-2159,0,,0,128,127,100,1,693,3,93,0,0,0,4,1908,31,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532264,2015,1,2,9,1,2015-02-09,WN,19393,WN,N220WN,373,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,13796,1379603,32457,OAK,"Oakland, CA",CA,6,California,91,930,928,-2,0,0,-1,0900-0959,12,940,1032,5,1040,1037,-3,0,0,-1,1000-1059,0,,0,70,69,52,1,325,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549125,2015,4,12,13,7,2015-12-13,WN,19393,WN,N907WN,474,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,1030,1038,8,8,0,0,1000-1059,10,1048,1132,5,1140,1137,-3,0,0,-1,1100-1159,0,,0,70,59,44,1,255,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363531,2015,2,6,21,7,2015-06-21,OO,20304,OO,N495CA,5534,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14783,1478302,34783,SGF,"Springfield, MO",MO,29,Missouri,64,1941,1954,13,13,0,0,1900-1959,15,2009,2231,4,2235,2235,0,0,0,0,2200-2259,0,,0,114,101,82,1,637,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478532,2015,2,6,20,6,2015-06-20,WN,19393,WN,N914WN,2278,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11278,1127802,30852,DCA,"Washington, DC",VA,51,Virginia,38,2055,,,,,,2000-2059,,,,,2245,,,,,,2200-2259,1,B,0,110,,,1,547,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284473,2015,2,6,2,2,2015-06-02,OO,20304,OO,N743SK,5217,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1915,1912,-3,0,0,-1,1900-1959,24,1936,2110,8,2108,2118,10,10,0,0,2100-2159,0,,0,113,126,94,1,657,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466501,2015,4,11,23,1,2015-11-23,B6,20409,B6,N708JB,1551,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1510,1519,9,9,0,0,1500-1559,18,1537,1821,5,1823,1826,3,3,0,0,1800-1859,0,,0,193,187,164,1,1121,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126567,2015,4,11,11,3,2015-11-11,OO,20304,OO,N440SW,4843,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,14262,1426204,34262,PSP,"Palm Springs, CA",CA,6,California,91,1100,1050,-10,0,0,-1,1100-1159,22,1112,1137,4,1152,1141,-11,0,0,-1,1100-1159,0,,0,112,111,85,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979500,2015,4,11,23,1,2015-11-23,EV,20366,EV,N11193,3825,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,15412,1541203,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,2000,2000,0,0,0,0,2000-2059,12,2012,2212,7,2232,2219,-13,0,0,-1,2200-2259,0,,0,92,79,60,1,475,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832789,2015,2,4,27,1,2015-04-27,WN,19393,WN,N751SW,1278,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,1535,1539,4,4,0,0,1500-1559,14,1553,1719,3,1715,1722,7,7,0,0,1700-1759,0,,0,100,103,86,1,516,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410372,2015,1,1,25,7,2015-01-25,AA,19805,AA,N3EXAA,327,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1023,1019,-4,0,0,-1,1000-1059,17,1036,1137,16,1210,1153,-17,0,0,-2,1200-1259,0,,0,167,154,121,1,733,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
